acc,FaceAbility,conf,lineup,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.7070707070707072,0.88,0,NA,1,0.7070707070707072,0.88,8.053852304726878,0.2843321278404154,7.286398609787342,8.419565357048324
0.7171717171717172,-0.89,0,NA,1,0.7171717171717172,-0.89,7.712937899465128,0.4306953357374507,7.150498751753249,8.324125407805202
0.7171717171717172,0,0,NA,1,0.7171717171717172,0,7.920764748653767,0.30547740430225023,7.295968841405236,8.338022204764702
0.7171717171717172,0.88,0,NA,1,0.7171717171717172,0.88,8.05738446333574,0.2827098257498171,7.286444265273606,8.420945282646807
0.7272727272727273,-0.89,0,NA,1,0.7272727272727273,-0.89,7.720610846779781,0.4341495587501491,7.151127100069072,8.326726784717279
0.7272727272727273,0,0,NA,1,0.7272727272727273,0,7.926659620682613,0.30431662897485384,7.297060559307162,8.340871602333351
0.7272727272727273,0.88,0,NA,1,0.7272727272727273,0.88,8.0606673727095135,0.2817570304248349,7.28742874275683,8.422266818469204
0.7373737373737375,-0.89,0,NA,1,0.7373737373737375,-0.89,7.728309292609865,0.43830163059530924,7.1511857113442385,8.329676521662082
0.7373737373737375,0,0,NA,1,0.7373737373737375,0,7.9324069339290055,0.302847052147287,7.298992410199026,8.343660830507025
0.7373737373737375,0.88,0,NA,1,0.7373737373737375,0.88,8.063235163158168,0.2808425038614189,7.286363574215743,8.423907116307735
0.7474747474747475,-0.89,0,NA,1,0.7474747474747475,-0.89,7.736373196180276,0.4409810159519628,7.151588287818477,8.332738405034734
0.7474747474747475,0,0,NA,1,0.7474747474747475,0,7.93805709899554,0.3011954907220781,7.300503241988952,8.346283441178645
0.7474747474747475,0.88,0,NA,1,0.7474747474747475,0.88,8.06599653596361,0.2798984337832695,7.285360019774856,8.424778756870925
0.7575757575757577,-0.89,0,NA,1,0.7575757575757577,-0.89,7.743627089880624,0.4437292197454174,7.15230243817804,8.335873721773613
0.7575757575757577,0,0,NA,1,0.7575757575757577,0,7.943706055755982,0.2996258114501178,7.302100795087734,8.349234042830886
0.7575757575757577,0.88,0,NA,1,0.7575757575757577,0.88,8.068893884838259,0.2785761643932693,7.286561620338727,8.426085643406747
0.7676767676767677,-0.89,0,NA,1,0.7676767676767677,-0.89,7.75081031333329,0.4469433444966214,7.152000772478721,8.339171309503666
0.7676767676767677,0,0,NA,1,0.7676767676767677,0,7.948898128034839,0.29862420035553117,7.30343715092011,8.351767816270808
0.7676767676767677,0.88,0,NA,1,0.7676767676767677,0.88,8.071500105271184,0.27718768798279986,7.285815000154848,8.42704346244891
0.7777777777777778,-0.89,0,NA,1,0.7777777777777778,-0.89,7.758395947284681,0.4495506762840188,7.152940424336902,8.341909598303845
0.7777777777777778,0,0,NA,1,0.7777777777777778,0,7.954176448168072,0.29749738217952704,7.304567413279212,8.354490345924573
0.7777777777777778,0.88,0,NA,1,0.7777777777777778,0.88,8.074090941356234,0.2759775954940532,7.2858643428997905,8.42812117610863
0.787878787878788,-0.89,0,NA,1,0.787878787878788,-0.89,7.76618238028232,0.4523698525638954,7.153504001295551,8.345120406063126
0.787878787878788,0,0,NA,1,0.787878787878788,0,7.9596779698794915,0.29606314786828586,7.305559542423712,8.357218950142842
0.787878787878788,0.88,0,NA,1,0.787878787878788,0.88,8.077055010610268,0.27449077539093225,7.286361877595594,8.429513890638413
0.797979797979798,-0.89,0,NA,1,0.797979797979798,-0.89,7.773866199156659,0.45382189564923753,7.153848152729909,8.347942184891146
0.797979797979798,0,0,NA,1,0.797979797979798,0,7.964972889868761,0.2946601819709278,7.307722280000715,8.360008646420047
0.797979797979798,0.88,0,NA,1,0.797979797979798,0.88,8.079593944588,0.2736357427569824,7.286493438969943,8.430850129162634
0.8080808080808082,-0.89,0,NA,1,0.8080808080808082,-0.89,7.781566608091808,0.4561584950933811,7.1540583426850395,8.35020590729865
0.8080808080808082,0,0,NA,1,0.8080808080808082,0,7.970093806986435,0.2928803560357419,7.308974652007387,8.362554969582911
0.8080808080808082,0.88,0,NA,1,0.8080808080808082,0.88,8.082550270146772,0.27220678870713905,7.287524434033312,8.43185759091053
0.8181818181818182,-0.89,0,NA,1,0.8181818181818182,-0.89,7.78940178178163,0.4573595161645606,7.154587670149285,8.353148299629524
0.8181818181818182,0,0,NA,1,0.8181818181818182,0,7.975507493586814,0.2911575593463277,7.310144524509979,8.364714981456965
0.8181818181818182,0.88,0,NA,1,0.8181818181818182,0.88,8.085526624296019,0.2711826416579573,7.286826805315478,8.433453597540034
0.8282828282828284,-0.89,0,NA,1,0.8282828282828284,-0.89,7.796648504712474,0.4578725774953258,7.155059524585316,8.356417261614693
0.8282828282828284,0,0,NA,1,0.8282828282828284,0,7.9806110203061955,0.2897400952151966,7.311272871385144,8.367345823481136
0.8282828282828284,0.88,0,NA,1,0.8282828282828284,0.88,8.088101873630226,0.26987459492620686,7.286700115116757,8.434987216130697
0.8383838383838385,-0.89,0,NA,1,0.8383838383838385,-0.89,7.804509921076214,0.45827858931429305,7.155164127719205,8.359441970905866
0.8383838383838385,0,0,NA,1,0.8383838383838385,0,7.98541558907036,0.28822922760938957,7.312427143670382,8.369474318822407
0.8383838383838385,0.88,0,NA,1,0.8383838383838385,0.88,8.090531951764413,0.2688080984934104,7.286030179669801,8.436118279576519
0.8484848484848485,-0.89,0,NA,1,0.8484848484848485,-0.89,7.811986645553443,0.4584068883143229,7.155266141474982,8.363671368344045
0.8484848484848485,0,0,NA,1,0.8484848484848485,0,7.9906263471608465,0.28619920752356737,7.313060484533773,8.371694242592783
0.8484848484848485,0.88,0,NA,1,0.8484848484848485,0.88,8.09296288164351,0.26761735668797454,7.285369908068214,8.437114406072803
0.8585858585858587,-0.89,0,NA,1,0.8585858585858587,-0.89,7.820051399197959,0.45765059160060734,7.155042130280586,8.365612754274304
0.8585858585858587,0,0,NA,1,0.8585858585858587,0,7.995147169724316,0.2850254285147406,7.314029630642934,8.374590713006194
0.8585858585858587,0.88,0,NA,1,0.8585858585858587,0.88,8.095488938468268,0.26670294483469026,7.284144689246418,8.438208242345961
0.8686868686868687,-0.89,0,NA,1,0.8686868686868687,-0.89,7.826861247045818,0.4578496450785015,7.155478852685063,8.368283724245778
0.8686868686868687,0,0,NA,1,0.8686868686868687,0,7.999960840086838,0.28313686638038865,7.315218334647024,8.37679071185672
0.8686868686868687,0.88,0,NA,1,0.8686868686868687,0.88,8.097820047600225,0.2650805853674337,7.284066772923617,8.439579786734411
0.8787878787878789,-0.89,0,NA,1,0.8787878787878789,-0.89,7.83478580230739,0.4576790948388996,7.155795061986078,8.370423311846906
0.8787878787878789,0,0,NA,1,0.8787878787878789,0,8.004621645762638,0.2815725847192798,7.315577559568859,8.37901128524489
0.8787878787878789,0.88,0,NA,1,0.8787878787878789,0.88,8.099957113779228,0.264114810794503,7.28302559467878,8.441255543523894
0.888888888888889,-0.89,0,NA,1,0.888888888888889,-0.89,7.841639295503111,0.45712118355808085,7.157009395273732,8.373067007469471
0.888888888888889,0,0,NA,1,0.888888888888889,0,8.008973021724302,0.2800228530607652,7.316162210023803,8.3817915261024325
0.888888888888889,0.88,0,NA,1,0.888888888888889,0.88,8.101896729585382,0.26321850155181953,7.28261372655225,8.442762568843897
0.8989898989898991,-0.89,0,NA,1,0.8989898989898991,-0.89,7.848521246140663,0.45556652073793275,7.157417241956102,8.374862619597934
0.8989898989898991,0,0,NA,1,0.8989898989898991,0,8.013159676102843,0.2784009974574245,7.316360242048834,8.383639690291146
0.8989898989898991,0.88,0,NA,1,0.8989898989898991,0.88,8.104003629828028,0.26213082433372953,7.2817446244681605,8.443646288703237
0.9090909090909092,-0.89,0,NA,1,0.9090909090909092,-0.89,7.855317593301791,0.45483678887569,7.157249538873234,8.376050905076951
0.9090909090909092,0,0,NA,1,0.9090909090909092,0,8.017702687141288,0.2766799902214728,7.31674886764483,8.385871921598985
0.9090909090909092,0.88,0,NA,1,0.9090909090909092,0.88,8.106264478920508,0.2607617359283835,7.281686939437727,8.444398761168713
0.9191919191919192,-0.89,0,NA,1,0.9191919191919192,-0.89,7.862021021036309,0.45353363127269164,7.15781596102773,8.378435257211219
0.9191919191919192,0,0,NA,1,0.9191919191919192,0,8.021616627252563,0.27505655732649725,7.317031555475834,8.388369167388348
0.9191919191919192,0.88,0,NA,1,0.9191919191919192,0.88,8.108260589093446,0.2598544119041839,7.2820870785744365,8.44552516944867
0.9292929292929294,-0.89,0,NA,1,0.9292929292929294,-0.89,7.869306374139194,0.45165371191652626,7.1582627849637745,8.379993979045704
0.9292929292929294,0,0,NA,1,0.9292929292929294,0,8.025697720419227,0.2733191156342141,7.317895501107789,8.390391858368197
0.9292929292929294,0.88,0,NA,1,0.9292929292929294,0.88,8.110400166862831,0.25885680849030135,7.282403054081297,8.446865106845612
0.9393939393939394,-0.89,0,NA,1,0.9393939393939394,-0.89,7.876512596894704,0.4491287521632141,7.158806250096333,8.381608674282397
0.9393939393939394,0,0,NA,1,0.9393939393939394,0,8.030163458705722,0.27123732489978614,7.319021899523914,8.39200316575205
0.9393939393939394,0.88,0,NA,1,0.9393939393939394,0.88,8.112380537174388,0.25752749371600775,7.282596706870815,8.44792353582254
0.9494949494949496,-0.89,0,NA,1,0.9494949494949496,-0.89,7.883312825222058,0.44725049301797815,7.158969513471227,8.382965107651133
0.9494949494949496,0,0,NA,1,0.9494949494949496,0,8.034730796794364,0.26932707223701796,7.320140040499168,8.394026095300775
0.9494949494949496,0.88,0,NA,1,0.9494949494949496,0.88,8.114360955684404,0.256594009166542,7.281804526051241,8.448984796431693
0.9595959595959597,-0.89,0,NA,1,0.9595959595959597,-0.89,7.88937028787153,0.44571534226125886,7.159929219736284,8.385191937265903
0.9595959595959597,0,0,NA,1,0.9595959595959597,0,8.038989042425044,0.26738496150384045,7.321006551159965,8.395885115611856
0.9595959595959597,0.88,0,NA,1,0.9595959595959597,0.88,8.116337533224586,0.25574482715533414,7.2812026331230895,8.450110309129727
0.9696969696969697,-0.89,0,NA,1,0.9696969696969697,-0.89,7.895714821834163,0.4438231525771564,7.160248660678853,8.387449051303717
0.9696969696969697,0,0,NA,1,0.9696969696969697,0,8.042893266063308,0.2657019826842332,7.321751548356232,8.397484877366852
0.9696969696969697,0.88,0,NA,1,0.9696969696969697,0.88,8.118358804717213,0.2548609761838474,7.281048177878082,8.45093031197624
0.9797979797979799,-0.89,0,NA,1,0.9797979797979799,-0.89,7.902514402171228,0.4411476104588408,7.160490116085378,8.389079742988004
0.9797979797979799,0,0,NA,1,0.9797979797979799,0,8.04645147237614,0.2639630702433916,7.321894801328107,8.399479484044287
0.9797979797979799,0.88,0,NA,1,0.9797979797979799,0.88,8.120456226160345,0.2538080624772362,7.280027539306558,8.45141125779068
0.98989898989899,-0.89,0,NA,1,0.98989898989899,-0.89,7.909426224338548,0.4382893228529185,7.160737570467299,8.390820950474135
0.98989898989899,0,0,NA,1,0.98989898989899,0,8.050404169619453,0.2621806714877963,7.322874155958465,8.400855745170308
0.98989898989899,0.88,0,NA,1,0.98989898989899,0.88,8.122313246273507,0.25276172531983676,7.279369748074491,8.452327683346613
1,-0.89,0,NA,1,1,-0.89,7.915843081405264,0.43520715255243386,7.160808226559298,8.392465690083231
1,0,0,NA,1,1,0,8.054558821026019,0.259853116743248,7.32425625385197,8.402649129940443
1,0.88,0,NA,1,1,0.88,8.12428879028569,0.25159697342439347,7.278595966229068,8.453085667460767
