L1eng,value
Others,0.15085686167837914
Others,0.14857151979949335
Others,0.16434266014524798
Others,0.08598963254725425
Others,0.13839867250711466
Others,0.37591804616870406
Others,0.06659332828790841
Others,0.08311830765549363
Others,0.06405205595160741
Others,0.1598494369574396
Others,0.18472904307893576
Others,0.23614003158968427
Others,0.35164506085630626
Others,0.38312567599796116
Others,0.3955641087923806
Others,0.3768017770286228
Others,0.15835079378873718
Others,0.19106771087523522
Others,0.2046507937319246
Others,0.0646869780442616
Others,0.08461001337370885
Others,0.05968102158269487
Others,0.05925446530779727
Others,0.46214845625432827
Others,0.0609662747127357
Others,0.08544702136843912
Others,0.11386107920168768
Others,0.17940507356720228
Others,0.21047522085296838
Others,0.0961463481535073
Others,0.11363049779703208
Others,0.03327494176233471
Others,0.05225235999912872
Others,0.15067500770802186
Others,0.45566507605873124
Others,0.047975668549196875
Others,0.08263508470095118
Others,0.11489310839940217
Others,0.24060807529374192
Others,0.2632755567594925
Others,0.4642932324183329
Others,0.453529305745839
Others,0.23405177743968655
Others,0.281243204763789
Others,0.3336412249904621
Others,0.3567883091803486
Others,0.10369429394408033
Others,0.16912548442679354
Others,0.16596208047858776
Others,0.38907545028785473
Others,0.40840219344232126
Others,0.23879893066234903
Others,0.17763547215345007
Others,0.15776903170592116
Others,0.10071946354683436
Others,0.14427940686731847
Others,0.24922717912318784
Others,0.194824823434492
Others,0.16572212364271255
Others,0.31781802256766045
Others,0.6511145852151454
Others,0.6928006401331552
Others,0.1053760617518702
Others,0.16553033861726327
Others,0.13075025574203183
Others,0.138613593627923
Others,0.12446451035554673
Others,0.10955708700761772
Others,0.12354284088691468
Others,0.10794479064658075
Others,0.5756303219844086
Others,0.702951261920374
Others,0.04746316436764604
Others,0.11606310634524977
Others,0.11823464580592911
Others,0.10303101557347163
Others,0.15244577583973076
Others,0.08139892719143153
Others,0.10587133220686065
Others,0.20670250202472834
Others,0.19777868687960817
Others,0.2573416561304724
Others,0.12293132338950492
Others,0.24495360738211056
Others,0.2853163304150067
Others,0.3759598614699807
Others,0.5455187101403348
Others,0.13955798180939852
Others,0.20401218612774819
Others,0.29972370952688515
Others,0.23736693671733583
Others,0.19918096622600054
Others,0.15388327447361091
Others,0.14340609902247278
Others,0.10819352563169746
Others,0.22872449635613715
Others,0.1775569853785677
Others,0.1226897152644463
Others,0.1158750493206151
Others,0.11397173551523364
Others,0.09918058787065924
Others,0.1137217597174667
Others,0.11660208997602926
Others,0.051589670484278274
Others,0.1253165753234903
Others,0.1616843439302818
Others,0.19856101391504208
Others,0.1781283210409238
Others,0.3389568648725309
Others,0.23793784138807886
Others,0.2863211555775246
Others,0.16112920193881047
Others,0.3152912642784088
Others,0.24371289470535146
Others,0.4004907704724442
Others,0.5236807324145685
Others,0.2250786606274392
Others,0.37889557517681016
Others,0.23102177621784972
Others,0.45766681336755904
Others,0.42893969650348457
Others,0.307414480968396
Others,0.5697106078928558
Others,0.5530814015249617
Others,0.5840609437770323
Others,0.3502126178572794
Others,0.4529373667794054
Others,0.5667051385145211
Others,0.6228973331462193
Others,0.7178375372353517
Others,0.7985378303854156
Others,0.7747831825247113
Others,0.6143777909729821
Others,0.3744276158535251
Others,0.5278090783463639
Others,0.15627821485042073
Others,0.09915216647965601
Others,0.1462573742082362
Others,0.18004241219628786
Others,0.13012692295679895
Others,0.19619083656782504
Others,0.164873610821153
Others,0.13791300264903356
Others,0.18552247523953738
Others,0.16052982960091944
Others,0.12922857894406112
Others,0.16120726283026926
Others,0.137474915569368
Others,0.16464214280227957
Others,0.13099634433772717
Others,0.26681891782665834
Others,0.46357871921246746
Others,0.24293409928525755
Others,0.37542030575238505
Others,0.24330222814216257
Others,0.36147326992503126
Others,0.38518950257176837
Others,0.3842459564747756
Others,0.40038378039772354
Others,0.4222466598890492
Others,0.41237143918383684
Others,0.11040858109109636
Others,0.274757524072178
Others,0.6565953132137398
Others,0.847058075279584
Others,0.4273543477364503
Others,0.2769120975297116
Others,0.481186624853691
Others,0.4896692739759892
Others,0.29277662331879845
Others,0.3855335959299237
Others,0.33323874838239115
Others,0.3899840872990795
Others,0.30300161838067524
Others,0.21664058436406844
Others,0.3219941717756013
Others,0.35645865475534644
Others,0.20883351403797565
Others,0.11189943703819569
Others,0.312733910582944
Others,0.23836764344621508
Others,0.19056923104667214
Others,0.14552176315182977
Others,0.16054799369108955
Others,0.12999163089721305
Others,0.18083277992826174
Others,0.05540909400951974
Others,0.13971699802139503
Others,0.11206150218206401
Others,0.2160403636873865
Others,0.1847738914379131
Others,0.19033416424899913
Others,0.15441012483760594
Others,0.14779761065758476
Others,0.13099355823078523
Others,0.2045394453709288
Others,0.1928950919653812
Others,0.12468505309799463
Others,0.27141722084503384
Others,0.2815065016669313
Others,0.3794511668453572
Others,0.1584657324168109
Others,0.13192922285993772
Others,0.10181761334516555
Others,0.2573283291718315
Others,0.13791270154380736
Others,0.3403441532153333
Others,0.19050873616799385
Others,0.35886181281752566
Others,0.2389059512890558
Others,0.1163391527599851
Others,0.06995365691317992
Others,0.14745167881152987
Others,0.1512188574452055
Others,0.2526882269637171
Others,0.5643929607666016
Others,0.5046389836064576
Others,0.13908931454613951
Others,0.25643276851117897
Others,0.2811542016573456
Others,0.1470826999584011
Others,0.13051159472621066
Others,0.11787856567874351
Others,0.1927629431969584
Others,0.14307991252553823
Others,0.20479802763521107
Others,0.19127268418330728
Others,0.20550013559044805
Others,0.10846016742787772
Others,0.0719973142088142
Others,0.11913639741509606
Others,0.13734493949147336
Others,0.384374724372984
Others,0.5946023806486124
Others,0.47007580891809486
Others,0.1792958718999348
Others,0.1327955531690762
Others,0.171793609651945
Others,0.13603655970811798
Others,0.21982563093181462
Others,0.17312488508773208
Others,0.2320472014223954
Others,0.08653167933267344
Others,0.09515984734205638
Others,0.1259776115015829
Others,0.11062186902274927
Others,0.2539613373933699
Others,0.18279986896229167
Others,0.145389151786895
Others,0.18554863679412786
Others,0.21384035971752446
Others,0.2920106059008048
Others,0.22577668168656403
Others,0.301469277191678
Others,0.2254475142659949
Others,0.2097108508030543
Others,0.25239674092561576
Others,0.1928494745435272
Others,0.11412292181282989
Others,0.06591756844733616
Others,0.08324057820692887
Others,0.19740429811921878
Others,0.21411034071026414
Others,0.09857561288661762
Others,0.053689790304312486
Others,0.2148699922597235
Others,0.1622768134563279
Others,0.21590217393280683
Others,0.25667892606045806
Others,0.0792899094099898
Others,0.12774486878706437
Others,0.18724167635244154
Others,0.24284222900815872
Others,0.07296627308705961
Others,0.17179695689683708
Others,0.11749226834548149
Others,0.20761569206405253
Others,0.14153703567420964
Others,0.12133100455244746
Others,0.220673802510877
Others,0.14645040794791497
Others,0.2708781283632447
Others,0.28702198958096425
Others,0.2860814679859256
Others,0.23880425684094156
Others,0.1473991610196292
Others,0.21562703923448914
Others,0.1282917462449432
Others,0.12361317026974733
Others,0.12710535659948738
Others,0.15170209890511635
Others,0.15817634418611837
Others,0.10371865422868472
Others,0.05760936057958455
Others,0.031541479703704
Others,0.06520124023237393
Others,0.05211453384061606
Others,0.11061316809029498
Others,0.35695519219705135
Others,0.4516543615649669
Others,0.3777113728545255
Others,0.38927010177909316
Others,0.49245485722434645
Others,0.13541579459834946
Others,0.1770715922942778
Others,0.19658584690471265
Others,0.21270203708839125
Others,0.37333093696207487
Others,0.25689561893780816
Others,0.23541778242128547
Others,0.19904458071359407
Others,0.11939049533095697
Others,0.16397118821431253
Others,0.10975537252116588
Others,0.10700950680409481
Others,0.10541547920163409
Others,0.08490394712190541
Others,0.08208259678794959
Others,0.14795567535600918
Others,0.1289181001098683
Others,0.10183093201330436
Others,0.17340431252239077
Others,0.10134471137106503
Others,0.12184559326956436
Others,0.1970116329351854
Others,0.22918795578688342
Others,0.16332726388732738
Others,0.23522017993537142
Others,0.6775630129965619
Others,0.378700767872686
Others,0.18588950921549033
Others,0.17397491244413063
Others,0.19155350999870932
Others,0.17642575567015048
Others,0.04760681325643289
Others,0.1330831039092559
Others,0.06692995273081308
Others,0.1010897514244846
Others,0.0582406528563859
Others,0.0456121081498437
Others,0.029216505325545386
Others,0.0619855576453267
Others,0.04425303347827802
Others,0.4137089688873578
Others,0.3019454981250971
Others,0.28715015195170557
Others,0.0932654425837075
Others,0.2517365234219328
Others,0.23915278087501168
Others,0.13371679542694084
Others,0.13886300662693102
Others,0.16050233570875852
Others,0.22521081077756358
Others,0.19063050625347439
Others,0.16679456451906613
Others,0.10116338497742854
Others,0.11687342439726212
Others,0.15301173607285706
Others,0.3602964456080158
Others,0.19168232722163137
Others,0.535774712816815
Others,0.5162028645005333
Others,0.4249679309876445
Others,0.1340570977112898
Others,0.08802557928677009
Others,0.11249784166447185
Others,0.14631061922920285
Others,0.17131197966810083
Others,0.13220663363572951
Others,0.17061454654094568
Others,0.12051044292697678
Others,0.11637715791969556
Others,0.08297141150162729
Others,0.049189373863777745
Others,0.30450851875935125
Others,0.4157702542441318
Others,0.1474493030476974
Others,0.15573320596361498
Others,0.13305923791915908
Others,0.19310473867890537
Others,0.49990785991252484
Others,0.2252411503460112
Others,0.11730040477985393
Others,0.20839836497208136
Others,0.20670433188902512
Others,0.4195399805043334
Others,0.5132685990916636
Others,0.5128517495116631
Others,0.573973514105304
Others,0.4488120997682351
Others,0.5362142810730646
Others,0.2039733970609002
Others,0.2220398443779316
Others,0.193366843836388
Others,0.20670026827543903
Others,0.18900917109636747
Others,0.1811686639266402
Others,0.20880416224357007
Others,0.3515174105508521
Others,0.166501258691778
Others,0.06195077681611957
Others,0.6895270175319822
Others,0.6014871771001254
Others,0.8490537158480902
Others,0.7439026489357444
Others,0.641666241980465
Others,0.740218279593932
Others,0.33006356041627055
Others,0.1434843168511589
Others,0.11260025939958578
Others,0.1622684262383049
Others,0.11312378485282656
Others,0.10429734399368308
Others,0.12269245742319282
Others,0.5268505363629111
Others,0.344261145696973
Others,0.13819092723224144
Others,0.16088268189178237
Others,0.22367610146028222
Others,0.15923677916168003
Others,0.37947749283683013
Others,0.20544539007673598
Others,0.20034601932846074
Others,0.4371705036770659
Others,0.1651390327884225
Others,0.25799289737960773
Others,0.15012313616310272
Others,0.1900858451539967
Others,0.24421768547981493
Others,0.17189459446139566
Others,0.32652976925718386
Others,0.31392333241722514
Others,0.3063829492375134
Others,0.30626323330349214
Others,0.39478025279195
Others,0.33342083837968894
Others,0.013124747770870715
Others,0.262198757327229
Others,0.23929233805764483
Others,0.226969267466707
Others,0.28292668229332
Others,0.16340915067752176
Others,0.1294600483717821
Others,0.14462116708722259
Others,0.12113708276016114
Others,0.14692212800349266
Others,0.1198196478795971
Others,0.17424123257767754
Others,0.22059529603768083
Others,0.10650323965128965
Others,0.1824119785424285
Others,0.18829225354237783
Others,0.20942941682548322
Others,0.26775429582449334
Others,0.08771332197058969
Others,0.06877272623511287
Others,0.12774753404765102
Others,0.07930037968264894
Others,0.09470835832788346
Others,0.8384971133217777
Others,0.6323174567830901
Others,0.5593429736212208
Others,0.5383487904007469
Others,0.07661164613318201
Others,0.1507504393479918
Others,0.09236819275679278
Others,0.14302522321100175
Others,0.2385427898141391
Others,0.14970999112949723
Others,0.1362409400062837
Others,0.11993105166634527
Others,0.09164650573005315
Others,0.16117131792618858
Others,0.17129853848466256
Others,0.1649532354070304
Others,0.04041216977471192
Others,0.21170956979899253
Others,0.22861197599720964
Others,0.10300952174603523
Others,0.11651961837007542
Others,0.12657271261306666
Others,0.10690047796612054
Others,0.24428506245058293
Others,0.08474003452651496
Others,0.20281612779116182
Others,0.23526832803499226
Others,0.1901218621885963
Others,0.42784255765336865
Others,0.5405534095946849
Others,0.22371738467671604
Others,0.2536211705753198
Others,0.1571048449523749
Others,0.15039526884687276
Others,0.12958381815899972
Others,0.10986807627485401
Others,0.17332479486855057
Others,0.17896647833862592
Others,0.058414412314636954
Others,0.10787007851301332
Others,0.11127712743244136
Others,0.16904186555413603
Others,0.0808138940531381
Others,0.07252987525762912
Others,0.077733558198407
Others,0.08485656981772507
Others,0.5583953755952765
Others,0.29650940866352804
Others,0.45946109436738053
Others,0.14107627646126084
Others,0.052673323324731076
Others,0.10337245715445656
Others,0.1729014549824063
Others,0.15504077584865375
Others,0.1487711309925318
Others,0.1282896517245967
Others,0.26833881460117137
Others,0.05322219528222099
Others,0.10609140510777249
Others,0.18083694084796018
Others,0.12088323994759388
Others,0.1016498939787242
Others,0.12226149431488947
Others,0.17290211110708656
Others,0.2622353045639392
Others,0.11737890406687249
Others,0.13402276984584507
Others,0.12769138671222466
Others,0.12827213548067823
Others,0.2242282475578937
Others,0.12305060351764754
Others,0.3430167212677512
Others,0.2200187599251491
Others,0.1973939980645704
Others,0.23623562310758425
Others,0.10243484445673118
Others,0.26426177429374753
Others,0.21734462209302097
Others,0.4619755790020298
Others,0.26545315759650634
Others,0.12736081849813294
Others,0.11351583626506856
Others,0.12520813788995344
Others,0.15934246863834772
Others,0.1203640553054275
Others,0.12203778822255047
Others,0.16132209757148613
Others,0.22835582440732888
Others,0.1594575690927095
Others,0.13564551177450948
Others,0.16330372122668885
Others,0.18610119017962892
Others,0.17589726453166737
Others,0.23752037003038315
Others,0.17751786279539408
Others,0.15203330975756474
Others,0.18406040994287898
Others,0.17923777806829716
Others,0.2292434335053348
Others,0.2100689349607423
Others,0.18115322416243232
Others,0.16027851441721191
Others,0.45750913491157064
Others,0.2059838717521603
Others,0.21017080836133997
Others,0.12304158215734884
Others,0.5342547369334281
Others,0.4067623301804486
Others,0.42606650262448037
Others,0.2164713287847442
Others,0.2796955519693644
Others,0.11445519018131421
Others,0.1659294927582586
Others,0.08978269170043905
Others,0.147556012103066
Others,0.1550464432886577
Others,0.29058156305259497
Others,0.32021748973066605
Others,0.1500942219661026
Others,0.2333412067445529
Others,0.24899603251996444
Others,0.3753962612308142
Others,0.09590536708647424
Others,0.10710999603200265
Others,0.20071004165504205
Others,0.07690858880447676
Others,0.15401701282995117
Others,0.18273421972947787
Others,0.11740608262184048
Others,0.07568532066410559
Others,0.17839102698279796
Others,0.15420728261297548
Others,0.1399774774771645
Others,0.14859720494464088
Others,0.19604187948045967
Others,0.07834418004361514
Others,0.0755305922454769
Others,0.10657010891440888
Others,0.05850681502515459
Others,0.06701458344073058
Others,0.11826764009455894
Others,0.16895861833039372
Others,0.20679220843428178
Others,0.1482844747747736
Others,0.1289374526836058
Others,0.11091041095681853
Others,0.12413774017347359
Others,0.17443280397685754
Others,0.11070369201738466
Others,0.18859454191658817
Others,0.17733337683796618
Others,0.1904423922613709
Others,0.11757446350516208
Others,0.16247754160809746
Others,0.19248108367862257
Others,0.08603830855039532
Others,0.2355782010422579
Others,0.21565689728338786
Others,0.1649773111462224
Others,0.1558399482863304
Others,0.17999952884197806
Others,0.1648915085273779
Others,0.14479010650203797
Others,0.1245923148758611
Others,0.09109481471409339
Others,0.2517334027596955
Others,0.1670804475022314
Others,0.13489204640530547
Others,0.1721391181974243
Others,0.1738318658751804
Others,0.14987956940491493
Others,0.14463973521280965
Others,0.1672926110527782
Others,0.18464940272603755
Others,0.16605330807542765
Others,0.09443700697213472
Others,0.11103819456847772
Others,0.153559201401061
Others,0.16587384747253778
Others,0.21912813140707593
Others,0.2962665546410351
Others,0.16752640930425716
Others,0.14489119250446578
Others,0.2157865196044669
Others,0.20133831017420412
Others,0.14377499240716157
Others,0.06409141285482894
Others,0.16013794641078619
Others,0.15085499426184876
Others,0.11951837673063612
Others,0.07000761968561273
Others,0.06184894934157566
Others,0.17874367461985394
Others,0.20023627031422075
Others,0.14986078350347506
Others,0.15323610313026612
Others,0.15513043576547797
Others,0.1023193136689848
Others,0.2778315859610617
Others,0.15870507010989973
Others,0.11977123882468083
Others,0.1482583894126142
Others,0.14704508766698313
Others,0.08794689625893339
Others,0.0812143854556579
Others,0.1613924683828793
Others,0.05058219558967735
Others,0.09151593198663514
Others,0.10259613736898993
Others,0.15371495735819593
Others,0.1759139503610123
Others,0.21114231874886155
Others,0.23131300322679466
Others,0.1399043522146897
Others,0.1401576989157239
Others,0.11074539781204014
Others,0.07627938852323497
Others,0.1356035244985182
Others,0.19686280390075234
Others,0.17222067436128424
Others,0.15683820778362564
Others,0.1907893151117422
Others,0.17980066439008943
Others,0.18619944744701244
Others,0.1495455698924291
Others,0.15306190546664517
Others,0.1169807808583602
Others,0.10431380811360709
Others,0.11741009209495537
Others,0.1421552920915126
Others,0.13844766490025848
Others,0.13683686365227518
Others,0.21855281741264332
Others,0.22732943478855833
Others,0.1854232844783269
Others,0.16209164594905018
Others,0.06732419372755878
Others,0.18393007584682705
Others,0.2315241298810257
Others,0.08554183717080036
Others,0.11328930104233724
Others,0.3053937015194053
Others,0.2109724333728654
Others,0.20370106228677493
Others,0.2899226245344563
Others,0.2629231051437803
Others,0.4607858408874595
Others,0.3770401451091705
Others,0.10384652076799344
Others,0.30751838480625737
Others,0.31832401145347233
Others,0.31104134944384687
Others,0.29923931337403425
Others,0.3165791196614089
Others,0.5389626791466116
Others,0.2762778002519051
Others,0.4101888278351143
Others,0.3098434724586045
Others,0.33680743776794214
Others,0.16708004174819757
Others,0.24993084698911075
Others,0.23217546728293056
Others,0.11012388815899982
Others,0.1022446031978477
Others,0.18051806974667722
Others,0.4396917528491308
Others,0.23675041375865133
Others,0.36157597382694534
Others,0.34806134383820136
Others,0.19598878177397722
Others,0.21793716557100692
Others,0.2170817858294873
Others,0.26425372004059045
Others,0.0934678961620031
Others,0.06005300520724357
Others,0.07481266987584773
Others,0.13947348335825538
Others,0.1510589442035977
Others,0.19908595953538624
Others,0.2118855646008247
Others,0.15162289476108887
Others,0.12288986174057294
Others,0.11838479055173429
Others,0.14028706904438548
Others,0.26960752369471874
Others,0.027945223590771413
Others,0.0021619893511822847
Others,0.002009446336691624
Others,0.004842672119318681
Others,0.006578038160549807
Others,0.09089377024519515
Others,0.15435546811191422
Others,0.08994611856674026
Others,0.11210228797679546
Others,0.2623034135654333
Others,0.21284503887807543
Others,0.19105433712397552
Others,0.18018851801293514
Others,0.18842996172179022
Others,0.15098077971657178
Others,0.09843210246331824
Others,0.14927959323283638
Others,0.18963013628808018
Others,0.19153399866958354
Others,0.15233947643982587
Others,0.2861556345456626
Others,0.20942971362206017
Others,0.12454265064314432
Others,0.16613474339064918
Others,0.16056359090484545
Others,0.12415406041120185
Others,0.10430280924706331
Others,0.08806550483317933
Others,0.12162961297616888
Others,0.07392656391617672
Others,0.08235718716416653
Others,0.1389738498662076
Others,0.15106607363919564
Others,0.16732687045892064
Others,0.06623697904313158
Others,0.113844171976963
Others,0.14264868308157655
Others,0.12443064645969264
Others,0.1286511044720696
Others,0.12999116966698204
Others,0.13174976376365233
Others,0.1062864047162504
Others,0.10832871577004315
Others,0.0887785844343235
Others,0.17192478370165323
Others,0.11888240527023876
Others,0.1527735832628348
Others,0.14525789310879472
Others,0.49587800531240117
Others,0.21427059971167928
Others,0.4725052385806042
Others,0.42609250870638476
Others,0.4259887274966161
Others,0.2764772186189098
Others,0.15464880793785676
Others,0.12331159348448155
Others,0.1343198964138879
Others,0.17362648162611952
Others,0.16684465406510762
Others,0.14705550880970394
Others,0.12753989442728048
Others,0.3683943341451244
Others,0.4255999462742256
Others,0.4089767032018451
Others,0.19399711858221064
Others,0.18595401079261056
Others,0.12387981541246769
Others,0.21382839058192274
Others,0.1665092884733435
Others,0.314131822093535
Others,0.18782846958075072
Others,0.09169906049826818
Others,0.2398934187727737
Others,0.153939846703871
Others,0.08451386284134818
Others,0.13313433595756258
Others,0.36834297956045864
Others,0.33091324568977126
Others,0.254058916003428
Others,0.357779882896592
Others,0.30131487615445574
Others,0.3170852447333796
Others,0.21101505663369846
Others,0.24745259161481728
Others,0.08804596444042481
Others,0.028960965004106744
Others,0.0335223562604219
Others,0.03950643994106389
Others,0.5377988236564007
Others,0.4675786148715395
Others,0.27227001347160534
Others,0.18535304706447384
Others,0.24642622719198592
Others,0.17764443223562626
Others,0.20519178453592232
Others,0.07402401258622314
Others,0.13137420280015696
Others,0.1543997328214736
Others,0.2155475953674278
Others,0.17120080509131697
Others,0.2291787611356399
Others,0.18490861019155808
Others,0.1502508122584646
Others,0.07940470272688038
Others,0.07435207015334211
Others,0.03171990555549635
Others,0.038393769456734346
Others,0.04188852036239889
Others,0.0447484691595149
Others,0.1365381219981161
Others,0.16245422948323926
Others,0.12614075275533485
Others,0.13359906063034363
Others,0.20660742822077038
Others,0.2099299126087704
Others,0.20678008838283987
Others,0.16337847362208524
Others,0.1956131185267431
Others,0.1923115151885634
Others,0.07932767655386401
Others,0.10365040394555132
Others,0.45818068234721954
Others,0.5235188991034493
Others,0.42871365999145006
Others,0.7415411060312583
Others,0.14943124494782617
Others,0.21618937590274856
Others,0.11965968415473593
Others,0.14238196472772932
Others,0.12122034470257198
Others,0.18581404959745657
Others,0.1226763641206104
Others,0.1728569674929286
Others,0.15551346006624514
Others,0.17661168788621207
Others,0.09630207223398567
Others,0.14203256504913125
Others,0.08958353284719019
Others,0.17174387005242078
Others,0.02362210366833686
Others,0.15525130129605896
Others,0.11980464358467675
Others,0.23429706037868453
Others,0.2193043220427645
Others,0.2268418342741211
Others,0.19080352504385847
Others,0.1320343377958801
Others,0.10915998816425806
Others,0.128995260604334
Others,0.10208204220412688
Others,0.09590489619166603
Others,0.12585214815690562
Others,0.13464697884508722
Others,0.13400664665443995
Others,0.164722589630556
Others,0.1963506345326779
Others,0.10238879051703073
Others,0.16461529977702238
Others,0.1615022025794268
Others,0.12644022242842634
Others,0.19834975128213642
Others,0.18335437029710022
Others,0.17599246374628935
Others,0.1726872004391145
Others,0.20632547600434667
Others,0.17228679727144236
Others,0.18622540809618263
Others,0.1280570632017548
Others,0.13002370705673702
Others,0.0764991747760632
Others,0.07317147100229592
Others,0.07084729552205339
Others,0.12567072942131421
Others,0.10896922660542445
Others,0.4877580801371417
Others,0.6377640659973418
Others,0.5920801207174908
Others,0.11113471295172442
Others,0.20638447477435992
Others,0.17834619237902205
Others,0.12603856929391205
Others,0.1792513759013258
Others,0.1946210295988609
Others,0.18391635248784752
Others,0.17572786742663743
Others,0.148830608447482
Others,0.1642817644390009
Others,0.09314653245535173
Others,0.13382594701302752
Others,0.21668340319817758
Others,0.1788264533845217
Others,0.13479489921584864
Others,0.03302494823113863
Others,0.16113155809216997
Others,0.15589472082284356
Others,0.4424214616436329
Others,0.7840582028480617
Others,0.8283827363678296
Others,0.14085697733258287
Others,0.24858322422185922
Others,0.8692142295745332
Others,0.8784349884840059
Others,0.6503992952176503
Others,0.45332768168469517
Others,0.06087581626171141
Others,0.04937646465124933
Others,0.43870813556889854
Others,0.16968704680873217
Others,0.14348417870831853
Others,0.08220905395078708
Others,0.12110689047885688
Others,0.14601212381541231
Others,0.16445555738925494
Others,0.13117874861244438
Others,0.1254320769047134
Others,0.11053520816276119
Others,0.09217576260889926
Others,0.10317888871419834
Others,0.09998555459027399
Others,0.8206158344209715
Others,0.8096311402429521
Others,0.8473690157562052
Others,0.13759046045619963
Others,0.15667445733792687
Others,0.1741295715705507
Others,0.2066821025280521
Others,0.27811681586015646
Others,0.4986275912846419
Others,0.33023823705642796
Others,0.16316280117882226
Others,0.13487857131627062
Others,0.05273117459983973
Others,0.05065314508202538
Others,0.10127319043764549
Others,0.1365199443729567
Others,0.20691998090722158
Others,0.19026767252994592
Others,0.08448721976518683
Others,0.18392694054492795
Others,0.16415272982339474
Others,0.1345513815691739
Others,0.1980078874366255
Others,0.1565691905221512
Others,0.2478939755772572
Others,0.20157090951858986
Others,0.15164883916356742
Others,0.05358399859003534
Others,0.10313974520227784
Others,0.08741377177891098
Others,0.21825544703008534
Others,0.12936013710783686
Others,0.06604625562799253
Others,0.08493116004298513
Others,0.13403055592213203
Others,0.05716530754668715
Others,0.05579929079711844
Others,0.1456848924480411
Others,0.23280151564216564
Others,0.20400260018478805
Others,0.2994836508592905
Others,0.3153044292695969
Others,0.35471008875562543
Others,0.6035334814159381
Others,0.32649692097382366
Others,0.102121877630715
Others,0.06546398503975435
Others,0.14974441740940359
Others,0.18705122575012656
Others,0.2181500871860781
Others,0.12968106852624106
Others,0.1134245535585147
Others,0.14323878686673155
Others,0.1072565497240528
Others,0.23991898074971457
Others,0.1404263398144915
Others,0.15616179861475793
Others,0.14299367656297227
Others,0.15408181149928166
Others,0.24477062334848992
Others,0.2369076431567611
Others,0.2204674937360766
Others,0.18699116988710698
Others,0.19865222101996596
Others,0.11860747905905013
Others,0.14090567739323198
Others,0.1087501854555008
Others,0.22850823762269867
Others,0.19112095346488014
Others,0.5466074664649606
Others,0.15941905420350214
Others,0.19551766536507806
Others,0.15070692219633955
Others,0.16103441741924815
Others,0.1693406484177152
Others,0.1513187410309157
Others,0.3393924139431479
Others,0.2126501746790285
Others,0.18822265760294765
Others,0.16618593883023358
Others,0.16312684729015464
Others,0.13859633840530874
Others,0.1197400613588698
Others,0.19691442040666854
Others,0.1415329616548083
Others,0.20465020916600798
Others,0.07465732958057589
Others,0.05286902868274457
Others,0.1878285550239857
Others,0.22685298949677465
Others,0.10897504994878124
Others,0.1057039589578202
Others,0.182899389791607
Others,0.32080627581010607
Others,0.2518240703901993
Others,0.14532852905773014
Others,0.29583923182447225
Others,0.4075552148043999
Others,0.47397864959960706
Others,0.11064966503397529
Others,0.1859143440206675
Others,0.18863367399129444
Others,0.7001314640525833
Others,0.6749590901770405
Others,0.6930712557535743
Others,0.625518817176237
Others,0.6870293079938949
Others,0.12190897659831586
Others,0.06355505984983797
Others,0.13442883173715509
Others,0.6465537781925734
Others,0.6202738857453286
Others,0.6508145445267284
Others,0.5765822964353543
Others,0.15714195989750823
Others,0.2301407734973741
Others,0.10538485619510818
Others,0.1313700472465659
Others,0.14612347937161024
Others,0.1836059519859924
Others,0.16786405750744218
Others,0.14025926309706072
Others,0.20195011790625336
Others,0.12119177967003571
Others,0.1880666383968804
Others,0.24434172158104733
Others,0.1287185388647267
Others,0.17552485987709845
Others,0.10268521133099652
Others,0.07804250902219415
Others,0.5120098686166431
Others,0.5094768336741449
Others,0.5006929390742225
Others,0.56618922694803
Others,0.11172745746217345
Others,0.04981644468549019
Others,0.11296875202881848
Others,0.1815359009556576
Others,0.19654188734180464
Others,0.278579481619186
Others,0.1809383307433501
Others,0.12571113846984613
Others,0.1868390332576458
Others,0.15482935253043875
Others,0.16083264233821096
Others,0.11525225709530422
Others,0.18011293468781053
Others,0.08265879030657872
Others,0.1588164756643742
Others,0.19652666470893815
Others,0.04369913304580194
Others,0.038593496402200105
Others,0.19486485099056722
Others,0.40199911227798746
Others,0.2795631800183716
Others,0.5238754515415118
Others,0.37584730964150437
Others,0.3917139881834296
Others,0.43667541008905386
Others,0.5450316035448273
Others,0.39966287161069125
Others,0.38485707265488545
Others,0.13557396374061284
Others,0.1109395557574431
Others,0.5627204083633354
Others,0.3667781121949719
Others,0.5784581232777593
Others,0.14506830172670027
Others,0.07393065963516347
Others,0.17341412976574605
Others,0.20642779382256277
Others,0.17064607365119044
Others,0.1487370684983102
Others,0.1524822633540986
Others,0.08925304887293038
Others,0.059377696136020085
Others,0.11589902216091849
Others,0.14723044053445333
Others,0.17098126078689813
Others,0.12403550483555903
Others,0.11510115941103334
Others,0.09864512361516496
Others,0.1637090364310041
Others,0.10504654797037605
Others,0.055256449514674344
Others,0.0345435861758873
Others,0.05368551041567326
Others,0.05798364492993749
Others,0.11366791189077284
Others,0.1597047450143498
Others,0.11703942834244116
Others,0.068369415021253
Others,0.1115891666167506
Others,0.12959823420118485
Others,0.12773452852228817
Others,0.43988142287929993
Others,0.3655423779910186
Others,0.5191190937154435
Others,0.16190996344678085
Others,0.1319607742235879
Others,0.19270641166235966
Others,0.16189277198368052
Others,0.06691331599309634
Others,0.17124786172950854
Others,0.2040605962225372
Others,0.155033351953998
Others,0.16308324701275115
