b_CONDabsent_nowarning,b_CONDabsent_warning,b_CONDpresent_nowarning,b_CONDpresent_warning
-0.4130946346485677,-2.292439116650653,0.3194201637795489,-0.17239975908709732
-2.007890253601253,-2.8415633908463565,-2.1897746468120842,0.7469387387683547
-0.0610147020498211,0.3922678544517353,2.8333178994809876,0.1470508076488823
0.8110898966854508,-1.7518699175338526,1.9933681817741211,0.1932997380460222
0.637786015627813,1.8326924102050215,2.788540897704793,0.7700057589875504
-1.5238520006360445,-1.15338363203968,-0.9283012681975781,-0.8783471186072928
-1.330284072148287,-3.328590867800918,-3.6992453620824755,-1.7521831227743476
-1.5199535029219078,-2.65379831399466,-1.4835320775782785,-2.4212949108313313
-2.238467001518299,-2.900519892105332,-0.7819409856913412,-1.2150833649792305
0.3073407482149385,-2.2080130972782013,0.3514688098379667,0.9616400664415681
1.2514700209912357,-2.4142525888586954,0.855238619201714,2.104275956694765
-0.08528153812557494,0.010907023016411554,-0.3485374366828574,0.942316791811151
-1.2157269525110768,-3.154705677586157,-0.5703138359525102,-0.6174542866940604
-1.2550975007289815,-2.757581894981398,-1.1208719198875359,-0.747642982253838
-1.814792558219193,-2.975363376534647,-1.594806234452269,-3.3353132069589067
-1.6760651299054847,-2.604906087106556,-2.528260894698618,-1.3118884119183758
-1.8263664103294348,-3.7994347570327944,-1.2677730364018704,-1.4383503533774746
-1.703717254240601,-2.724317485574956,-1.593973234304618,-1.251931256519082
-1.9009150418536833,-3.52014510862186,-2.004592981341109,-2.1624809050325746
-1.5140249710479563,-3.442883576409354,-0.4180844886692864,-1.398189369505077
-1.8101153108088868,-2.503256076174185,-1.1348532084702114,-2.4291144287337545
-2.239323435137141,-3.7855872656809293,0.14292463156770174,-1.403811732841029
-1.9208903843822513,-2.641552125163294,-1.823853797164648,-1.028299646645931
-1.4852665289565248,-2.9908923307022794,-1.433678723390027,-1.3737495160906228
-1.8529933036807889,-3.336002146812143,-0.9691310078070312,-0.8377019381776708
-1.8264974139029797,-1.9845671172758454,-0.33408975718927897,-0.7170904300728517
-0.9947405865258226,-0.8788662156687878,-2.1400621607129047,-1.9125278317758654
-1.8271803310788808,2.8909055355268443,0.28371206181498076,-1.5702516337737187
-0.34888086150394415,1.493655065548902,-1.0223345186353805,-0.2443355718560466
-3.0310823624978678,-1.0820708579781295,-1.2447764529854255,-0.7779854008850212
-2.308586999926039,-1.0671848713134715,-1.1566102790209358,-0.8618765352380903
-1.6359572283262873,-4.000630825158879,-1.3223001642559615,-1.3956558525059992
-1.8253798249027742,-5.55867061288068,-2.3380047164687903,-0.9477370407182285
-2.2180045549394407,-6.174896332284861,-2.0343766445028737,-0.7012054550755126
-1.3953883363143167,-3.3300430980442703,-1.455811901783429,-1.0323085342089573
-1.3879318558801876,-3.00584195909172,-0.39252142510498517,0.38473403483599705
-1.5180434103465488,-2.6987744146992982,-1.2883204870673948,-2.546087355103982
-1.89125128477567,-4.837238694811177,-0.7452565298054756,-0.4329122998005698
-1.5657421276946943,-5.674897426038477,-0.8455492815503376,-1.0769324325019103
-2.307416068909717,-1.6163285005800414,-3.5744410210283633,-1.0673994805640157
-1.1084405451975328,-4.10956705211931,-2.2507356989841445,-0.7264731100123267
-1.9608068280145463,-5.087415443114018,-1.0542920398576185,-1.0387847065907638
-1.4744050190203817,-4.207182007644439,-1.185032958777807,-1.2967017263368208
-2.038248185895043,-4.5354158432790355,-1.9300635316990593,-1.429731175822516
-2.036627087208991,-2.214325335799172,-1.904034213784113,-1.9505877063425106
-1.7476680306432384,-1.4718464237665376,-0.5651527510126616,-0.47997436138273186
-3.4098138587992324,-2.2401244469786112,-3.8170777791036903,-3.419932701219705
-2.888021791224879,-4.000313669682028,-2.4474787147771724,-2.1728637452438075
-1.1376661535861952,-4.494700775609854,-2.1620924225084917,-1.5150386891242162
-1.7267091662959786,-2.7132663409423,-1.1668670182063225,-1.2276407873584878
-1.307095594909734,-3.4617692462901477,-1.1788652011297158,-1.0033487118211746
-1.788693408936624,-3.4850056926090085,-1.4130429053834659,-0.052132126350465734
-1.65616725258349,-1.9424925719811639,0.0351337932026841,-1.134725083612577
-0.6567210568350705,-2.788381604245259,0.6291696369346577,-1.259628059120514
-2.2455000254448287,-2.633413039271786,-0.3978213743711471,-1.0643477748681618
-0.4523808052424974,-1.7841005377102517,0.38625323818440993,-0.5510094323451638
-2.030462269281393,-2.0902816793425774,0.09673005831865346,-1.078070394860466
-0.865749844005114,-2.764866111204869,-2.3576495107591633,0.5267301034191156
-1.8529937877657972,-2.427080990673827,-1.3593848784699423,0.9071630152522678
-1.4231859530438808,-3.2525976056526495,-1.9886292207928766,-1.2265713297407608
-0.6805844103506511,-2.546880399995344,-1.5735183062434892,-0.5171767662977257
-2.806534804595785,-3.4944665611924806,-1.2068443804061542,-1.2745469990713858
-2.824466703549237,-3.43934967049642,-1.194147336400363,-1.289637808032101
-1.5171101698285583,-3.116636531924379,-0.7404951568647375,-1.8139441429869982
-1.5204295781888284,-2.8670600642913633,-0.8767254498830669,-1.9432965629587577
-0.28717767318889853,-3.336011673342507,-0.5588141146156748,0.10987778312796986
-0.03210482844095523,-2.7225909609213512,0.12900782551838327,0.08016462157210852
-1.2565590755189453,-4.410256155391152,-0.47530285741812256,-0.5789932409791243
-1.5480399455921046,-3.8876495811575786,-0.5790674861118632,-0.4222321014617687
-1.6218904031162964,-2.1305410296543466,-0.06653304110766173,-0.29344214196483964
-0.48520148502675464,-2.415873493767445,-0.3725932108442082,0.24579156019503312
-1.095997212521641,-2.165936694370561,0.2608806836148149,1.1616792906454436
-0.620865497468386,-3.9396345736065848,-0.2111230469855024,-1.2655126449152514
-1.4821579489932006,-2.498686979410639,-1.5442956488160189,-0.855639621947896
-0.9559644753502458,-3.307271652753476,-1.007585967154284,-0.5578011090305002
-0.4770191374382561,-2.715346738064311,1.143898193234423,-1.1751484855264949
-0.7164452734271815,-1.6594872730893773,1.3265865239100203,0.629720071206584
-0.46195718617850134,-2.757041933235442,0.26264568067678873,0.2933952531130015
-1.1385683433100735,-1.0522574039236303,1.564655152006686,0.5424277158183336
-0.40697988677364505,2.2548752082498025,1.0327607753446775,-0.13065769487460274
-0.0811136269931803,2.048502149134174,1.4658991366701448,-0.4611017915954592
0.5434039730346919,1.1989719002968893,1.9015058643006917,0.10234193898678584
-0.9728200172125996,-1.1428292442725236,0.0955998950887217,-0.5531315439575947
-0.7357406165767082,-2.086736924281898,-0.720796562076898,-0.4469606453081749
-1.4553236513022407,-1.0174878886739305,-0.9208623833024231,-1.8780114413534665
0.8801548342377555,-2.414109737811116,1.1004472287403486,0.9152687766186685
0.11214099805676747,-1.5645018674329478,-1.2386233348340419,-0.342572547530516
-1.7178888320218757,-0.18726301087408012,0.08660503201468271,-1.1641590572294898
-1.385557443640868,0.3995762115994488,-0.4127234257412183,-0.8153227788463489
-1.5915394627890973,-2.9916985797424567,-0.37819570116234774,-0.9126944966737736
-1.6773895553725136,-2.697934009593813,-0.4754586250650609,-1.0103822869875478
0.48957378605657115,-2.475157265660294,-0.14302147217078026,0.933306630691315
0.08528021586126729,-0.738138972185979,0.6513652619163678,0.551580737282837
-0.5083492167366784,-1.5193683823169033,-0.24240245314544617,-0.9600320609019021
-2.2297443488932496,-3.0687581889349023,-1.096931666954235,-0.4648050374237263
-1.2038792684177766,-4.244309200712722,-2.0664551909749016,-1.910975151286013
-2.542488714219481,-3.086119859638846,-1.1989644339346186,-0.9870580097739104
-1.1251802033844058,-3.267029675946923,-1.2774840865036123,-1.3381604493060804
-2.1885563046131047,-1.6522670193608346,-0.8194119275787266,-1.2918493834030833
-1.409232782779527,-4.255828541382789,-1.4083223029143377,-1.8764343313709766
-2.1129708730909864,-2.371948530263325,-1.0411796271685168,-1.0065464412918708
-1.466005714111566,-7.578493772158919,-1.106950703579856,-1.801072738229592
-2.61483714373938,-5.210170495717485,-1.7430455491342844,-3.280272858282528
-3.465619297258969,-2.142976602038261,-1.7956536245493648,-3.3671256753316
-3.0198442518376836,-1.1352074797417395,-1.0391724967745002,-3.7838059011181744
-1.4889042012697122,-0.5331737511903989,-1.1579926233829194,-1.5318933221515292
-1.7652760730440418,-2.389627923383809,-1.734486434065134,-0.8124645850940386
-1.8707162668917452,-1.723173309011622,-1.0972281395293775,-2.3038719058782995
-1.504806680236745,-4.139438956809326,-1.6821905338605845,-1.243112033724471
-1.6806521953911628,-2.0960923926984867,-1.054127496137758,-1.3193192013044135
-1.9019774021374858,-3.9773561900579613,-0.8367132376981207,-1.4795859682752261
-1.7299599032029835,-3.481009098260408,-0.5434890850155002,-1.392115415807484
-1.965513931754821,-3.850371939305082,-2.4022454317273767,-1.1111087508574402
-1.500994011229477,-5.297482893620007,-2.062244886146977,0.08682989167203783
-1.6585700711995655,-2.9154193758053646,-1.7450643329217062,-0.38604953764018896
-2.2071345859883578,-3.3900028032717198,-2.227612461605258,-1.2015083881521118
-2.614690193351262,-2.7618335084285857,-2.1751569437247227,-1.1625624816712594
-2.530763631499922,-3.1290736980089986,-2.605545954228403,-2.5952780576191024
-2.0160913322952885,-2.2568962562372437,-1.3544833436169121,-1.6592914900814506
-1.4021170273919545,-2.1605877696233353,-1.001993871119778,-1.3820197291054928
-1.9931363644808406,-2.9106055651906257,-1.4883844193472835,-0.7944402061069386
-1.5945007235958415,-2.983574633922787,-1.0885277682221208,-1.1558375592748749
-1.6483704984624736,-1.1964619500402704,-0.8086778486394671,-1.280216604621115
-1.1819641728089427,-2.084365443608408,-0.8392441449638979,-1.0941034322376153
-1.73282846459393,-3.563258197371081,-1.7057185385877327,-1.740604517846239
-2.4124207532695676,-3.021587226606559,-1.1803616095507903,-2.22217365952509
-1.7251451501900517,-2.905523848844919,-1.0708577460351922,-0.18671878785299936
-1.3532631976826492,-2.9570141317916696,-1.054295492067379,-1.1873596462195872
-1.6431582440152628,-3.033672456598369,-0.8022169862432472,-2.5655163462678128
-2.067889432815115,-3.30118224844001,-0.9015716327830847,-0.7798544310860092
-1.8500091993200134,-2.9903597008865987,-0.9531197178051127,-0.593432036357159
-1.3068299793329283,-4.209966941934739,0.7991925112339294,-1.1331436280666995
0.2771738919396752,-1.1011640304415191,2.3989265919336558,1.6493466584897418
0.49459977739035255,-0.5003256710891657,1.0873370112721412,1.8658733758014092
-0.11741214642276238,-1.8302021280294787,0.5989730999135194,0.495838462489186
0.9126627708354769,-2.2677584824382047,0.3939218367479308,0.680366156507983
-0.03432743063571158,0.30791097893297736,0.3193714719524197,1.3324960468494778
-0.1864366525022155,0.9919763707118868,0.18653211930132008,0.17342071868621872
0.35792550228075765,-1.3392875074377293,-0.1886502659953609,0.3061123164321641
-1.0341118862145273,-2.1705810077093246,-1.2637539078236961,-1.276610869451438
-2.38045331027552,-1.9588367044063466,-2.319997638785212,-2.196896055200201
-1.8118382641211066,-2.871075221415374,-1.0704319236323718,-1.3436525830657238
-1.4104565678474252,-3.5486260054682943,-1.3713261949562319,-1.747161183701815
-1.999588166578681,-3.2122870497175184,-1.1790118204255564,-0.7965871538885447
-2.2434654532723646,-2.8469767540000617,-1.049105250025266,-2.4717455279039773
-1.01914528197007,-2.6523423161031414,-0.8378518993068986,-1.0090786281366377
-2.0518194256325284,-1.8423189900479902,-0.7925058418984279,-1.6281157189242366
-1.7873607449150486,-0.174894990549603,-0.517290176235209,-1.199234294197912
-1.5043571793522694,-4.633866592148678,-2.022112857895781,-1.9157363820177615
-1.7544129009257403,-3.841778871318393,-0.5682444994833914,-1.167641100197657
-2.4860174644335977,-5.414074739914263,-1.0853928512069222,-1.5867361614625948
-1.5459854610065527,0.3436236739481222,-0.29550170801085307,-1.0214667351795907
-0.6818381840349221,-2.6674673055813463,-1.279803860237214,-0.42424688700579927
-0.6847204379434894,-2.3270738814228347,-0.6740052188974713,1.158753911094208
-0.8584015686455929,-1.8708834528630325,1.1541620262290748,1.1348525888240246
0.19779404259840672,-0.8867976141065761,1.2315239538088383,0.9852595021175025
-0.27298917269261697,-0.9908567623332086,1.157916985401784,0.4066898317547242
-0.3606021027912167,-2.1079449073884473,1.0107575731974139,1.3375386472192452
-0.6225897668218503,-1.8759076813997033,-0.06735901230192803,-1.194236501678255
-0.2615283402472591,-3.2978756305120127,-1.0270357543389572,-1.5908019672866025
-1.6086633338066296,-2.8635010106082874,-1.7772638855287783,-1.4189635920021102
-2.551045280084701,-4.009706999885879,-1.7429238330167587,-1.1909518350008232
-2.6862292455706376,-2.91734935754769,-0.3883922362538152,-0.7622670171733209
-2.202223575054067,-2.7388684466594087,-0.8579732730016247,-0.6511400574411846
-2.287938528523821,-2.7916888081399907,-0.8104843888746204,-0.6179571348518124
-2.341931156261818,-2.47092082024743,-1.4599729933407983,-0.14295682733567353
-2.1636984707588263,-1.1837210412553176,-2.3288622108461476,-2.009287295238882
-1.5544934352861826,-0.5879861192708099,-3.1095809070038247,-1.3333243377129693
-2.4335940605841544,0.46226540274331795,-2.489327769855986,-2.344986235983129
-1.8468945636377703,-5.20208414590671,-1.756063509942437,-1.4639178481916404
-1.696395396893381,-3.69423337559791,-2.5538769055380026,-1.7646756739732252
-1.867557008850924,-2.1151260543343278,-2.570640493340486,-0.6564921009977144
-2.259471226687241,-3.7016217832782656,-0.8862810086673645,-0.6641125978056587
-1.6429648544673627,-3.9086732972841984,-1.740683050368286,-1.307234442415071
-1.5105972584136527,-2.1618331957204617,-1.5082450546019273,-0.915186936320902
-0.9461921863226298,-1.4522413234793075,-1.4856334150170947,-1.013379980953177
-1.3770020068823732,-4.045789354754541,-1.2593968453109252,-0.9928397995306294
-2.179271925941823,-1.3507610478053322,-1.5465646596276388,-0.9331036543218149
-3.211409647467444,-4.763053694326333,-1.5207787585296593,-3.1989679612708657
-1.5029597859382597,-3.4782446004834098,-0.920554292361111,-2.0447432058616415
-0.40855373496728375,-2.4632419965074366,-0.45006713800404113,-0.28496187469586604
-1.2454629464038476,-1.965346565521997,-1.769570634173135,-1.5797471435128827
-2.3711737315810435,-1.9663823829090863,-1.1800403069568308,-1.5120281178345905
-2.5952567643041635,-4.970220777861505,-1.5146832646631652,-1.6167279620684991
-1.9261586539641062,-2.38084194650077,-1.1518828340479863,-1.2369011181533083
-1.7343427880716433,-3.9773675495942853,-1.6266673069230988,-2.2462632575740296
-1.6798802475723988,-1.4643724655286618,-1.9890547989429295,-1.3850763711713057
-1.8537463950587734,-3.284133656855197,-1.5070634697954135,-1.1811092988298597
-1.571519126541505,-3.005725418533976,-1.3997196490324102,-1.0943036569316633
-0.8115757933633881,-3.833024314895324,-0.9585787923091585,-1.0822311080657698
-2.1478786088112973,-1.4705130850103854,-1.9098907552090392,-2.3757842965652283
-3.3103023431544023,-4.018429141448006,-2.1179069464116043,-1.511609484248574
-2.063409533741455,1.5867490822602341,-1.5508355114275711,-0.9767309302017563
-2.4318317166932357,-1.9529895952384364,-1.5282852087581555,-0.2854314996512183
-2.3608202380946257,-2.2747615685384677,-1.9187321738133167,-0.9969183775528946
-2.275363876876484,-2.6375206401955045,-1.8393185886063137,-1.2858392422815024
-2.1569751321919495,-3.9925350041948677,-1.4392938938057955,-2.4492537330910085
-2.2600491075204556,-3.3231197970136344,-2.063843702787813,-3.107681474270388
-3.6406555156574636,-5.773239312060431,-1.809624169724912,-3.4635780709593202
-1.31254970891833,-4.449926620153409,-2.0335515738040417,-1.8956109030302268
-3.2771544541225417,-2.668666098385064,-4.028251467107943,-3.1155895302879695
-2.78726420698851,-5.667872250860517,-1.8326370826635436,-3.3173603668008864
-4.2490607729410765,-3.5924789602008755,-0.9306065654895679,-0.8323485061924304
0.5304931398840252,-0.39675120126347596,-0.2837638183582007,0.08377718700900544
-2.0489392839454514,-4.706184050548471,-2.0581731549422746,-2.1732658509978795
-1.7358364513705802,-3.821854406978577,-1.3178925741029632,-1.12972803275356
-2.0850148696650415,-3.860944237649356,-1.5642394465137688,-1.14556582108003
-2.167500886319075,-3.726805937946822,-1.6873120128041919,-2.1647092023777095
-2.621017249921688,-3.832846928530999,-1.7626660540999286,-2.027093966437276
-1.4213835257090162,-3.035274841438585,-1.4281737936118908,-1.2210795881061254
-0.9938444927876552,-1.7327621943068747,-1.8750980558823358,-1.3453806285542602
-1.956498627505693,-0.22583336228583756,0.7499622772531673,-1.6128181096118013
0.1075246256653268,-1.4840209854713347,0.613677817042156,-0.314576979638234
-0.5648470332661227,-1.9738091456772044,1.1120276646543519,0.404421953399039
0.23216429109294143,-1.8421577789561587,-1.1990337688378683,-0.09477568047874692
0.027619602841896823,-3.0763224564012552,-0.10296604364709466,0.15878189172232596
-3.151534723215967,-4.986223577736871,-2.365140297101939,-1.8052873606341417
-1.8063906279896018,-4.194118845743021,-2.605564779845252,-1.3611711609378283
-2.1608027381158883,-3.550089136025619,-1.8328058342836937,-1.3606978984563005
-2.164058652725441,-2.942154111270026,-0.8637049146012096,-1.2058309760384753
0.0723570130610946,-0.3429765894779264,-0.4779901149379928,0.529231718779514
0.39138797173970924,-2.05366590437533,0.38139138642087483,0.5859428394075837
-0.8449140597688103,0.04110316526403609,-1.4377284434336797,-0.7836948751301716
-0.3986224408644335,-2.061463260787363,0.6480237985108948,-0.3875179412586176
-1.8097898441321758,-3.1540552632674,-1.0050020959220443,-2.0241590062660086
-1.8383712795163523,-3.3366145756179955,-2.1069517627129755,-1.6611940709031763
-2.281237085265912,-3.9972014782887295,-1.919629901646521,-0.9371188371565661
-2.3986249794885115,-3.2039076073120105,-1.4082561914502993,0.8254145640648218
-1.8384973746638387,-3.058929016245451,-1.6264061837811263,2.8978529479820776
-2.133853309766789,-4.113226765575375,-2.3800775318940834,-1.9945713980889301
-1.6303018516050476,-3.8027504662018647,-1.895297119187002,-2.053608538725423
-2.2282723362076418,-2.5785932191357426,-0.9777039769622907,-0.21209142430224004
-0.8474550241701143,-2.2109289578808857,-1.4014812391494134,-0.8221699284989429
-0.41767653236039487,-2.345542607652372,-0.9836095804327647,-1.1206706141717069
-0.5981506586588909,-2.968280433752243,-0.27971720290107815,0.3797962528745168
-1.221291147861799,-3.2781802282961343,-1.4483420632038426,-2.679678793792523
-1.7437220802016642,-2.8633277459614987,-2.1522738032632116,-2.010203048083286
-1.985876176652213,-0.6155898847588896,-1.1627216971559853,-1.8418720576912206
-0.5315856328688661,-2.3600769255649294,-1.5643863729720862,-0.2937703614777861
-2.3687799508143916,-5.304325411353819,-1.7544269044421694,-1.9528394650717225
-1.4180181406623682,-2.0937885307055457,-0.027758857575554775,-1.5957418468343836
-2.0615469143115193,-3.098967373207179,-2.1974591598149993,-1.153979476216962
-1.3276519602895382,-2.7259114639032838,-2.4707819379201283,-1.153432758904752
-1.1393952462779702,-2.951459080955509,-1.566187519487358,-0.46999053072486074
-1.135030767038449,-2.08167296165795,-0.7868213546917509,-0.04893561721128287
0.17708783535414324,-3.628795385746637,0.24136096107632743,-0.3056228972873408
-1.7827686482910328,-1.7327843651440418,-0.145128973003565,-0.9091630316003793
-1.1792010347958048,-1.120996705493928,-0.5778490484163221,-0.9151879949458284
-1.5370650801700243,-1.8423914577652178,-1.029972035855812,-0.8582324516364046
-1.743835674046166,-2.5595558384660992,-0.7596437322952982,-0.45638712673951215
-0.9276621859295044,-3.90965357337774,-0.9752646449584865,0.08332225459509063
-0.8649768861743931,-3.476127572481302,-1.2375572010724645,-0.18427517923447181
-0.6847925085394574,-1.0864896889471247,0.39240296057167834,-0.5697429590776166
0.830553093081965,-1.4639464972271177,0.5323114980573265,0.8752840355535983
0.5217793175430314,-0.8902441750299521,0.7991368326182167,0.6684508869358813
0.4535065943943605,-1.329644553167316,1.3369342452636148,1.4950849662422505
-2.7708415235744903,-4.0989679777455335,-2.501500924054878,-2.6849613009010698
-1.954617095337324,-2.306227054021818,-2.859261369005085,-1.0323322755667355
-2.308353638676536,-3.8275101935272677,-1.6795885391758862,-2.0525562335923526
-1.906473049927125,-2.2448807361169165,-1.2649208984710785,-1.016266513481552
-1.6766113027576848,-4.7062189187206815,-2.251671044416039,-1.4505608208955985
-2.526876287954576,-2.5156364353126754,-1.8420055519358367,-1.7784211809376174
-1.3490747133357335,-4.489829905512297,-1.5997138180133876,-1.4089371535078314
-2.1241762735756384,-2.423368535508852,-4.059332197312211,-1.0638101391900956
-0.9526402633597311,-4.34794950550655,0.5091576830930886,-4.862085427000683
-0.36694403252646735,-2.191456700560833,1.0697988624820949,-3.5482233323080132
-1.2608639884831436,-1.698696072635356,-0.6596490771974555,-2.1634752852978627
-1.717251916819025,-3.1141307326684715,-0.11985793608987655,-0.9765494331232139
-0.556647481554446,-2.6060405802597626,1.0768204143164608,-1.0219061896499713
-1.2865937477856046,-2.937092059485856,-2.0342905476423643,-0.712190781882908
-1.501254514758277,-4.6695960088656046,-1.653338547674601,-1.9342067481603265
-3.3696649188762806,-0.42328149085019406,-3.6548006973358773,-0.4160586564099461
-3.395718817792897,-3.813288492901291,-2.0142061145979002,-3.775210054766803
-3.0593330733357984,-2.0531551896075046,-2.99351953931256,-2.252820085206061
-2.798148576258548,-2.212857354010767,-3.3917271940201226,-1.871869244962225
-1.7066234890445497,-4.181403400066725,-2.3532303081363124,-0.9590524408589837
-1.8615154605653792,-3.8674580154764318,-2.1446750734777824,-0.9575362292802143
-1.9874859909546592,-3.0689404359953434,-1.325050848890857,-1.0070431601327499
-0.33328877037294496,-2.8061621964427323,-1.0712109519866655,-0.47653818124002423
-0.7134032060273636,-1.8702325060115572,-0.9228247158985652,-0.5360719087610382
-0.9689182942632254,-1.4307128996493428,-0.7939123633331004,-0.5042209418896909
-1.5447370020016071,0.3106390125067994,-1.1447059090486416,-2.169139741801764
