acc,COND,conf,lineup,cond__,effect1__,effect2__,estimate__,se__,lower__,upper__
0.2828282828282829,absent_warning,0,NA,1,0.2828282828282829,absent_warning,7.045118305110672,0.27369071600432066,6.51663118752021,7.6338999326949395
0.2828282828282829,present_no warning,0,NA,1,0.2828282828282829,present_no warning,6.968792274232467,0.2563389684721776,6.43523038957445,7.540738723900262
0.2828282828282829,present_warning,0,NA,1,0.2828282828282829,present_warning,6.9613319172927435,0.2535617543360209,6.451256437834614,7.506751413339287
0.29292929292929293,absent_no warning,0,NA,1,0.29292929292929293,absent_no warning,6.928411035765045,0.22357962069789336,6.452983433677968,7.39258124251634
0.29292929292929293,absent_warning,0,NA,1,0.29292929292929293,absent_warning,7.045508107940343,0.27528947311429436,6.514118564293514,7.638099293248498
0.29292929292929293,present_no warning,0,NA,1,0.29292929292929293,present_no warning,6.9696036974648665,0.2568662380329302,6.4355173811547575,7.543980842516801
0.29292929292929293,present_warning,0,NA,1,0.29292929292929293,present_warning,6.962559356837674,0.25436699343029295,6.451170728569373,7.511137419518779
0.30303030303030304,absent_no warning,0,NA,1,0.30303030303030304,absent_no warning,6.930157602185057,0.22446898280111824,6.452340603859077,7.396565583889189
0.30303030303030304,absent_warning,0,NA,1,0.30303030303030304,absent_warning,7.045998060055133,0.2770611774310628,6.510900150103733,7.641111520655613
0.30303030303030304,present_no warning,0,NA,1,0.30303030303030304,present_no warning,6.9700583804159955,0.257612640576286,6.43554965403685,7.546854704188177
0.30303030303030304,present_warning,0,NA,1,0.30303030303030304,present_warning,6.963633400936185,0.25505804915779234,6.451953909504212,7.516026029229523
0.31313131313131315,absent_no warning,0,NA,1,0.31313131313131315,absent_no warning,6.93129134708051,0.22491857772208615,6.452130944225472,7.401157045322618
0.31313131313131315,absent_warning,0,NA,1,0.31313131313131315,absent_warning,7.046773117752123,0.27881512869667907,6.508374953988158,7.64511509453902
0.31313131313131315,present_no warning,0,NA,1,0.31313131313131315,present_no warning,6.970861566605207,0.2577696399975394,6.4352864843207325,7.549309536397319
0.31313131313131315,present_warning,0,NA,1,0.31313131313131315,present_warning,6.964926744730898,0.25591938377549833,6.4519222791408835,7.520530798545538
0.32323232323232326,absent_no warning,0,NA,1,0.32323232323232326,absent_no warning,6.932408186148965,0.22585223759885364,6.45198416830866,7.405753287172701
0.32323232323232326,absent_warning,0,NA,1,0.32323232323232326,absent_warning,7.047130316323105,0.2802506311283658,6.506122133384465,7.648538140437644
0.32323232323232326,present_no warning,0,NA,1,0.32323232323232326,present_no warning,6.971453564035638,0.25853356665599125,6.435934597850009,7.5525622793271925
0.32323232323232326,present_warning,0,NA,1,0.32323232323232326,present_warning,6.966077237207253,0.2561440373400507,6.451584566953655,7.524187621695144
0.33333333333333337,absent_no warning,0,NA,1,0.33333333333333337,absent_no warning,6.933548868299431,0.22673920086470792,6.450676201723329,7.410987945685847
0.33333333333333337,absent_warning,0,NA,1,0.33333333333333337,absent_warning,7.047705453847936,0.2816434945218243,6.502523814540799,7.652197939272997
0.33333333333333337,present_no warning,0,NA,1,0.33333333333333337,present_no warning,6.972262560848165,0.25934572655387744,6.4351564502675735,7.555152147687164
0.33333333333333337,present_warning,0,NA,1,0.33333333333333337,present_warning,6.967317078892984,0.2566315642719518,6.451846258367244,7.52832069303438
0.3434343434343435,absent_no warning,0,NA,1,0.3434343434343435,absent_no warning,6.9347112602565755,0.227973845351165,6.45004844344114,7.414579158760606
0.3434343434343435,absent_warning,0,NA,1,0.3434343434343435,absent_warning,7.048238553112935,0.28344413930295104,6.498220359430227,7.655824060077333
0.3434343434343435,present_no warning,0,NA,1,0.3434343434343435,present_no warning,6.9731989632546165,0.25991065041838446,6.4334904398032835,7.558277173915129
0.3434343434343435,present_warning,0,NA,1,0.3434343434343435,present_warning,6.968450742528493,0.25794048023330785,6.452068869497256,7.532342972608899
0.3535353535353536,absent_no warning,0,NA,1,0.3535353535353536,absent_no warning,6.935629628689497,0.2285483701145172,6.449298416654138,7.419135191865797
0.3535353535353536,absent_warning,0,NA,1,0.3535353535353536,absent_warning,7.048653773461481,0.28510133944315613,6.49579034576158,7.659282739978347
0.3535353535353536,present_no warning,0,NA,1,0.3535353535353536,present_no warning,6.97421190879742,0.26069061457110715,6.433531493380746,7.5604831873914256
0.3535353535353536,present_warning,0,NA,1,0.3535353535353536,present_warning,6.969709562821286,0.25867053078747604,6.452389713250898,7.537799192814302
0.36363636363636365,absent_no warning,0,NA,1,0.36363636363636365,absent_no warning,6.936857471338897,0.22958214273933092,6.447685312379504,7.423588094494996
0.36363636363636365,absent_warning,0,NA,1,0.36363636363636365,absent_warning,7.048679721345206,0.2866291520016028,6.493842609660723,7.662764075445873
0.36363636363636365,present_no warning,0,NA,1,0.36363636363636365,present_no warning,6.975064207786381,0.2612935836645676,6.432739970630192,7.563629119931336
0.36363636363636365,present_warning,0,NA,1,0.36363636363636365,present_warning,6.971240130648821,0.25966452162784065,6.453119309446403,7.542725955745405
0.37373737373737376,absent_no warning,0,NA,1,0.37373737373737376,absent_no warning,6.937720454992823,0.23040593283744007,6.447548446474803,7.427669625298828
0.37373737373737376,absent_warning,0,NA,1,0.37373737373737376,absent_warning,7.04888825153202,0.28845861202909323,6.487998137703214,7.666322995807015
0.37373737373737376,present_no warning,0,NA,1,0.37373737373737376,present_no warning,6.9759955493175445,0.26232324215913605,6.431541317417223,7.566052663759786
0.37373737373737376,present_warning,0,NA,1,0.37373737373737376,present_warning,6.972772691615809,0.26069944033856596,6.454300512181491,7.546372821456892
0.38383838383838387,absent_no warning,0,NA,1,0.38383838383838387,absent_no warning,6.938987859242708,0.2313192205196671,6.445663373427064,7.431865548236134
0.38383838383838387,absent_warning,0,NA,1,0.38383838383838387,absent_warning,7.049330177806681,0.29062595739975894,6.486587162873634,7.671474344757865
0.38383838383838387,present_no warning,0,NA,1,0.38383838383838387,present_no warning,6.976709074046563,0.2637955888186661,6.431363753666836,7.570661465652161
0.38383838383838387,present_warning,0,NA,1,0.38383838383838387,present_warning,6.974169141872398,0.26137086551111927,6.45435870390561,7.549246045821986
0.393939393939394,absent_no warning,0,NA,1,0.393939393939394,absent_no warning,6.939954168828462,0.23220470685324307,6.4445365302550535,7.437179669877012
0.393939393939394,absent_warning,0,NA,1,0.393939393939394,absent_warning,7.049609927135853,0.29229942267014913,6.4833897628561505,7.673519932722309
0.393939393939394,present_no warning,0,NA,1,0.393939393939394,present_no warning,6.977432768351994,0.26463489024283215,6.430893218054376,7.575104378945795
0.393939393939394,present_warning,0,NA,1,0.393939393939394,present_warning,6.975555475577045,0.2621385126870548,6.4542050675526275,7.553487618846557
0.4040404040404041,absent_no warning,0,NA,1,0.4040404040404041,absent_no warning,6.941179164726687,0.2330526255329414,6.442349403876508,7.440611481522149
0.4040404040404041,absent_warning,0,NA,1,0.4040404040404041,absent_warning,7.04950984400972,0.2941034051982253,6.480346208595811,7.6761526500234085
0.4040404040404041,present_no warning,0,NA,1,0.4040404040404041,present_no warning,6.978349766189221,0.26519177774533675,6.430442026723034,7.580124990070093
0.4040404040404041,present_warning,0,NA,1,0.4040404040404041,present_warning,6.976711878973068,0.2627973870095622,6.453478089964121,7.558638745831605
0.4141414141414142,absent_no warning,0,NA,1,0.4141414141414142,absent_no warning,6.94225627684501,0.23428417988444653,6.441892666837047,7.44603241154184
0.4141414141414142,absent_warning,0,NA,1,0.4141414141414142,absent_warning,7.049963162337326,0.29590828248345796,6.474894706424585,7.680051204774792
0.4141414141414142,present_no warning,0,NA,1,0.4141414141414142,present_no warning,6.979024658945864,0.2659400718335591,6.430731562925951,7.584097336208311
0.4141414141414142,present_warning,0,NA,1,0.4141414141414142,present_warning,6.978186557628973,0.26407501154720703,6.452356491367008,7.563455521935843
0.42424242424242425,absent_no warning,0,NA,1,0.42424242424242425,absent_no warning,6.943573475528455,0.2354061929349854,6.440536678251582,7.450846021012972
0.42424242424242425,absent_warning,0,NA,1,0.42424242424242425,absent_warning,7.050392217202797,0.2974670941165627,6.471408405016268,7.684055767205126
0.42424242424242425,present_no warning,0,NA,1,0.42424242424242425,present_no warning,6.9800791199899415,0.26700716322901863,6.429987075413259,7.587209639823046
0.42424242424242425,present_warning,0,NA,1,0.42424242424242425,present_warning,6.979968672770406,0.2653973709789581,6.452184527736373,7.567231871499711
0.43434343434343436,absent_no warning,0,NA,1,0.43434343434343436,absent_no warning,6.944380700151456,0.23614946130902403,6.437633905137664,7.456581239334141
0.43434343434343436,absent_warning,0,NA,1,0.43434343434343436,absent_warning,7.0506605856953115,0.29870159881653996,6.468332178815324,7.68685177068664
0.43434343434343436,present_no warning,0,NA,1,0.43434343434343436,present_no warning,6.9808418774705885,0.26754568107635457,6.428500319750101,7.589710025591983
0.43434343434343436,present_warning,0,NA,1,0.43434343434343436,present_warning,6.981384607487585,0.2665766249252436,6.45261441567871,7.572876289008789
0.4444444444444445,absent_no warning,0,NA,1,0.4444444444444445,absent_no warning,6.945637174335654,0.23746484868086998,6.436269841036762,7.462114314305303
0.4444444444444445,absent_warning,0,NA,1,0.4444444444444445,absent_warning,7.050992527112395,0.30047155582929824,6.463104437528067,7.689943842769363
0.4444444444444445,present_no warning,0,NA,1,0.4444444444444445,present_no warning,6.981619433287886,0.26872240352219207,6.428060878731702,7.592678248358397
0.4444444444444445,present_warning,0,NA,1,0.4444444444444445,present_warning,6.982712981788132,0.2677614831738766,6.451971573673481,7.57682897018707
0.4545454545454546,absent_no warning,0,NA,1,0.4545454545454546,absent_no warning,6.946333745919626,0.23836327012735878,6.435798851308629,7.46712247662119
0.4545454545454546,absent_warning,0,NA,1,0.4545454545454546,absent_warning,7.051277984466514,0.30190646901878354,6.459679109304698,7.694270603060307
0.4545454545454546,present_no warning,0,NA,1,0.4545454545454546,present_no warning,6.98253955857661,0.2694264542965279,6.4275051398912275,7.596603451629184
0.4545454545454546,present_warning,0,NA,1,0.4545454545454546,present_warning,6.98441409472416,0.26947400634367147,6.45233853121696,7.581471516506028
0.4646464646464647,absent_no warning,0,NA,1,0.4646464646464647,absent_no warning,6.947310959525526,0.23956635974312862,6.433139527204559,7.472839611324215
0.4646464646464647,absent_warning,0,NA,1,0.4646464646464647,absent_warning,7.051728597959565,0.30366573533983304,6.455885117128772,7.697800815337336
0.4646464646464647,present_no warning,0,NA,1,0.4646464646464647,present_no warning,6.983454465552717,0.27012484163537315,6.425715073309804,7.599029699457549
0.4646464646464647,present_warning,0,NA,1,0.4646464646464647,present_warning,6.986093723137376,0.2704819301201422,6.451255195987538,7.585666108901805
0.4747474747474748,absent_no warning,0,NA,1,0.4747474747474748,absent_no warning,6.94841348432683,0.24057040062659807,6.43237525488437,7.477937949343304
0.4747474747474748,absent_warning,0,NA,1,0.4747474747474748,absent_warning,7.0518687600048215,0.30547693392273756,6.452577249442955,7.701494126183611
0.4747474747474748,present_no warning,0,NA,1,0.4747474747474748,present_no warning,6.983944375270932,0.2710698139918816,6.425188439182752,7.60172302432773
0.4747474747474748,present_warning,0,NA,1,0.4747474747474748,present_warning,6.987037073144834,0.27134566767954615,6.451093842494669,7.590683523040323
0.48484848484848486,absent_no warning,0,NA,1,0.48484848484848486,absent_no warning,6.94925660244443,0.24212813486409343,6.431344258434743,7.483155291611023
0.48484848484848486,absent_warning,0,NA,1,0.48484848484848486,absent_warning,7.052311933913872,0.3074690820833545,6.448773732257288,7.704343948063967
0.48484848484848486,present_no warning,0,NA,1,0.48484848484848486,present_no warning,6.984648710379384,0.2719803440919613,6.423939972881579,7.605576757324608
0.48484848484848486,present_warning,0,NA,1,0.48484848484848486,present_warning,6.9883335020796675,0.2721635018965358,6.451408825092243,7.595602693067634
0.494949494949495,absent_no warning,0,NA,1,0.494949494949495,absent_no warning,6.9505809798832345,0.24342198875655,6.431223535382802,7.488402629192046
0.494949494949495,absent_warning,0,NA,1,0.494949494949495,absent_warning,7.052633197669672,0.3093482510282171,6.4453633814743725,7.707229142348741
